countrySource,countryTarget,value,type,year,month
Indonesia,France,82.251701,export,2012,1
United States,Germany,3666.374207,export,2012,1
Canada,Germany,245.033631,export,2012,1
Brazil,Germany,429.57932,export,2012,1
United Kingdom,Germany,3948.79162,export,2012,1
Netherlands,Germany,14108.278254,export,2012,1
France,Germany,7225.292089,export,2012,1
Germany,Germany,0.0,export,2012,1
Italy,Germany,5170.349316,export,2012,1
Russia,Germany,2467.330873,export,2012,1
China,Germany,5849.344839,export,2012,1
South Korea,Germany,581.94119,export,2012,1
Japan,Germany,1580.905112,export,2012,1
India,Germany,661.216225,export,2012,1
Singapore,Germany,498.254588,export,2012,1
Indonesia,Germany,281.122449,export,2012,1
United States,Italy,1468.094852,export,2012,1
Canada,Italy,122.87431,export,2012,1
Brazil,Italy,253.47038,export,2012,1
United Kingdom,Italy,1055.231603,export,2012,1
Netherlands,Italy,2400.955828,export,2012,1
France,Italy,3664.645742,export,2012,1
Germany,Italy,6093.476267,export,2012,1
Italy,Italy,0.0,export,2012,1
Russia,Italy,2278.572551,export,2012,1
China,Italy,2437.038858,export,2012,1
South Korea,Italy,309.570505,export,2012,1
Japan,Italy,326.01068100000003,export,2012,1
India,Italy,408.224426,export,2012,1
Singapore,Italy,64.70519300000001,export,2012,1
Indonesia,Italy,185.677493,export,2012,1
United States,Russia,633.5984080000001,export,2012,1
Canada,Russia,124.50869099999998,export,2012,1
Brazil,Russia,154.255468,export,2012,1
United Kingdom,Russia,482.68658,export,2012,1
Netherlands,Russia,677.4628799999999,export,2012,1
France,Russia,679.358741,export,2012,1
Germany,Russia,3131.811287,export,2012,1
Italy,Russia,750.212405,export,2012,1
Russia,Russia,0.0,export,2012,1
China,Russia,3199.747959,export,2012,1
South Korea,Russia,716.561638,export,2012,1
Japan,Russia,888.398925,export,2012,1
India,Russia,145.278859,export,2012,1
Singapore,Russia,43.360406,export,2012,1
Indonesia,Russia,89.801926,export,2012,1
United States,China,8359.472713,export,2012,1
Canada,China,1290.486324,export,2012,1
Brazil,China,1809.82713,export,2012,1
United Kingdom,China,1098.853962,export,2012,1
Netherlands,China,1042.419442,export,2012,1
France,China,1562.03866,export,2012,1
Germany,China,6480.230883,export,2012,1
Italy,China,692.558672,export,2012,1
Russia,China,2789.08439,export,2012,1
China,China,0.0,export,2012,1
South Korea,China,9793.924454,export,2012,1
Japan,China,9626.295813,export,2012,1
India,China,2019.347887,export,2012,1
Singapore,China,3154.659898,export,2012,1
Indonesia,China,1397.70181,export,2012,1
United States,South Korea,3169.5651190000003,export,2012,1
Canada,South Korea,280.670527,export,2012,1
Brazil,South Korea,324.972271,export,2012,1
United Kingdom,South Korea,625.435263,export,2012,1
Netherlands,South Korea,497.005013,export,2012,1
France,South Korea,259.09812400000004,export,2012,1
Germany,South Korea,1177.167219,export,2012,1
Italy,South Korea,312.822736,export,2012,1
Russia,South Korea,859.543727,export,2012,1
China,South Korea,7376.101753,export,2012,1
South Korea,South Korea,0.0,export,2012,1
Japan,South Korea,4983.38359,export,2012,1
India,South Korea,241.385486,export,2012,1
Singapore,South Korea,1344.215541,export,2012,1
Indonesia,South Korea,1476.835785,export,2012,1
United States,Japan,5600.741926,export,2012,1
Canada,Japan,648.452887,export,2012,1
Brazil,Japan,496.612828,export,2012,1
United Kingdom,Japan,544.510163,export,2012,1
Netherlands,Japan,343.146686,export,2012,1
France,Japan,781.184224,export,2012,1
Germany,Japan,1802.284903,export,2012,1
Italy,Japan,488.13862,export,2012,1
Russia,Japan,1019.976138,export,2012,1
China,Japan,12255.848774,export,2012,1
South Korea,Japan,3270.842174,export,2012,1
Japan,Japan,0.0,export,2012,1
India,Japan,708.240866,export,2012,1
Singapore,Japan,1433.6852789999998,export,2012,1
Indonesia,Japan,2855.657772,export,2012,1
United States,India,1350.820684,export,2012,1
Canada,India,141.227187,export,2012,1
Brazil,India,478.209654,export,2012,1
United Kingdom,India,675.111112,export,2012,1
Netherlands,India,215.758359,export,2012,1
France,India,309.622761,export,2012,1
Germany,India,1120.534969,export,2012,1
Italy,India,262.98302,export,2012,1
Russia,India,727.850045,export,2012,1
China,India,3734.85836,export,2012,1
South Korea,India,971.667951,export,2012,1
Japan,India,778.292233,export,2012,1
India,India,0.0,export,2012,1
Singapore,India,927.114408,export,2012,1
Indonesia,India,1149.406114,export,2012,1
United States,Singapore,2200.160252,export,2012,1
Canada,Singapore,71.573201,export,2012,1
Brazil,Singapore,212.126403,export,2012,1
United Kingdom,Singapore,436.852794,export,2012,1
Netherlands,Singapore,608.67492,export,2012,1
France,Singapore,707.129591,export,2012,1
Germany,Singapore,671.249071,export,2012,1
Italy,Singapore,132.30659,export,2012,1
Russia,Singapore,85.21470500000001,export,2012,1
China,Singapore,2799.905039,export,2012,1
South Korea,Singapore,1406.383272,export,2012,1
Japan,Singapore,1761.694659,export,2012,1
India,Singapore,1401.743178,export,2012,1
Singapore,Singapore,0.0,export,2012,1
Indonesia,Singapore,1089.9854369999998,export,2012,1
United States,Indonesia,558.924067,export,2012,1
Canada,Indonesia,109.877047,export,2012,1
Brazil,Indonesia,108.214366,export,2012,1
United Kingdom,Indonesia,83.254646,export,2012,1
Netherlands,Indonesia,63.85905,export,2012,1
France,Indonesia,74.415444,export,2012,1
Germany,Indonesia,230.92136,export,2012,1
Italy,Indonesia,66.628528,export,2012,1
Russia,Indonesia,102.144151,export,2012,1
China,Indonesia,2500.031244,export,2012,1
South Korea,Indonesia,1220.001296,export,2012,1
Japan,Indonesia,1467.463727,export,2012,1
India,Indonesia,586.84047,export,2012,1
Singapore,Indonesia,3400.095275,export,2012,1
Indonesia,Indonesia,0.0,export,2012,1
United States,United States,0.0,export,2012,10
Canada,United States,29033.235478,export,2012,10
Brazil,United States,2140.057645,export,2012,10
United Kingdom,United States,5303.139262,export,2012,10
Netherlands,United States,2222.019446,export,2012,10
France,United States,3358.698339,export,2012,10
Germany,United States,10424.670302,export,2012,10
Italy,United States,3078.762259,export,2012,10
Russia,United States,1033.610635,export,2012,10
China,United States,31215.371501,export,2012,10
South Korea,United States,4462.583697,export,2012,10
Japan,United States,11839.94335,export,2012,10
India,United States,2846.844624,export,2012,10
Singapore,United States,2298.661575,export,2012,10
Indonesia,United States,1178.398474,export,2012,10
United States,Canada,25678.93677,export,2012,10
Canada,Canada,0.0,export,2012,10
Brazil,Canada,295.526958,export,2012,10
United Kingdom,Canada,497.253979,export,2012,10
Netherlands,Canada,259.627242,export,2012,10
France,Canada,380.179198,export,2012,10
Germany,Canada,954.597197,export,2012,10
Italy,Canada,363.107749,export,2012,10
Russia,Canada,34.750383,export,2012,10
China,Canada,2342.575559,export,2012,10
South Korea,Canada,346.32507400000003,export,2012,10
Japan,Canada,866.4551289999999,export,2012,10
India,Canada,144.92031200000002,export,2012,10
Singapore,Canada,111.180062,export,2012,10
Indonesia,Canada,72.595337,export,2012,10
United States,Brazil,4142.622136,export,2012,10
Canada,Brazil,209.157095,export,2012,10
Brazil,Brazil,0.0,export,2012,10
United Kingdom,Brazil,362.018076,export,2012,10
Netherlands,Brazil,343.205867,export,2012,10
France,Brazil,554.207672,export,2012,10
Germany,Brazil,1341.433107,export,2012,10
Italy,Brazil,606.341084,export,2012,10
Russia,Brazil,261.289958,export,2012,10
China,Brazil,2633.248646,export,2012,10
South Korea,Brazil,786.016668,export,2012,10
Japan,Brazil,516.8614769999999,export,2012,10
India,Brazil,557.204728,export,2012,10
Singapore,Brazil,96.70931,export,2012,10
Indonesia,Brazil,122.726899,export,2012,10
United States,United Kingdom,4358.555369,export,2012,10
Canada,United Kingdom,1737.44286,export,2012,10
Brazil,United Kingdom,460.136311,export,2012,10
United Kingdom,United Kingdom,0.0,export,2012,10
Netherlands,United Kingdom,5142.322173,export,2012,10
France,United Kingdom,3813.364618,export,2012,10
Germany,United Kingdom,7822.174151,export,2012,10
Italy,United Kingdom,2276.99729,export,2012,10
Russia,United Kingdom,1717.888111,export,2012,10
China,United Kingdom,4115.787956,export,2012,10
South Korea,United Kingdom,609.206044,export,2012,10
Japan,United Kingdom,1083.78184,export,2012,10
India,United Kingdom,641.871371,export,2012,10
Singapore,United Kingdom,466.869969,export,2012,10
Indonesia,United Kingdom,142.233353,export,2012,10
United States,Netherlands,3418.126576,export,2012,10
Canada,Netherlands,497.714888,export,2012,10
Brazil,Netherlands,1675.676814,export,2012,10
United Kingdom,Netherlands,2980.496807,export,2012,10
Netherlands,Netherlands,0.0,export,2012,10
France,Netherlands,2354.10307,export,2012,10
Germany,Netherlands,8181.421928,export,2012,10
Italy,Netherlands,1067.1846859999998,export,2012,10
Russia,Netherlands,6550.717418,export,2012,10
China,Netherlands,4803.844285,export,2012,10
South Korea,Netherlands,192.975046,export,2012,10
Japan,Netherlands,1288.597558,export,2012,10
India,Netherlands,1203.50299,export,2012,10
Singapore,Netherlands,678.218687,export,2012,10
Indonesia,Netherlands,413.66151,export,2012,10
United States,France,2587.7717420000004,export,2012,10
Canada,France,202.186054,export,2012,10
Brazil,France,240.307766,export,2012,10
United Kingdom,France,2689.168958,export,2012,10
Netherlands,France,5222.74434,export,2012,10
France,France,0.0,export,2012,10
Germany,France,12219.063543,export,2012,10
Italy,France,5148.799702,export,2012,10
Russia,France,796.221742,export,2012,10
China,France,2043.960794,export,2012,10
South Korea,France,259.179708,export,2012,10
Japan,France,510.543145,export,2012,10
India,France,552.1288030000001,export,2012,10
Singapore,France,569.157438,export,2012,10
Indonesia,France,97.66911,export,2012,10
United States,Germany,4116.757551,export,2012,10
Canada,Germany,245.793769,export,2012,10
Brazil,Germany,679.41761,export,2012,10
United Kingdom,Germany,4329.270253,export,2012,10
Netherlands,Germany,15115.198731,export,2012,10
France,Germany,8354.527912000001,export,2012,10
Germany,Germany,0.0,export,2012,10
Italy,Germany,5661.271067000001,export,2012,10
Russia,Germany,2781.5825010000003,export,2012,10
China,Germany,5572.292849,export,2012,10
South Korea,Germany,722.52301,export,2012,10
Japan,Germany,1680.96447,export,2012,10
India,Germany,525.179469,export,2012,10
Singapore,Germany,499.142156,export,2012,10
Indonesia,Germany,252.55256,export,2012,10
United States,Italy,1140.993886,export,2012,10
Canada,Italy,227.858471,export,2012,10
Brazil,Italy,355.204527,export,2012,10
United Kingdom,Italy,1108.149183,export,2012,10
Netherlands,Italy,2623.488628,export,2012,10
France,Italy,3822.289393,export,2012,10
Germany,Italy,6319.022651,export,2012,10
Italy,Italy,0.0,export,2012,10
Russia,Italy,3007.740765,export,2012,10
China,Italy,1766.273223,export,2012,10
South Korea,Italy,248.852097,export,2012,10
Japan,Italy,289.21607400000005,export,2012,10
India,Italy,402.20921,export,2012,10
Singapore,Italy,71.324685,export,2012,10
Indonesia,Italy,164.51305200000002,export,2012,10
United States,Russia,894.123057,export,2012,10
Canada,Russia,184.76284,export,2012,10
Brazil,Russia,309.389477,export,2012,10
United Kingdom,Russia,544.16555,export,2012,10
Netherlands,Russia,1028.364143,export,2012,10
France,Russia,977.228562,export,2012,10
Germany,Russia,4478.221062,export,2012,10
Italy,Russia,1321.111814,export,2012,10
Russia,Russia,0.0,export,2012,10
China,Russia,3825.608157,export,2012,10
South Korea,Russia,888.2687789999999,export,2012,10
Japan,Russia,1004.006979,export,2012,10
India,Russia,171.671179,export,2012,10
Singapore,Russia,35.308034,export,2012,10
Indonesia,Russia,80.336837,export,2012,10
United States,China,10824.431396,export,2012,10
Canada,China,2100.260923,export,2012,10
Brazil,China,2906.261095,export,2012,10
United Kingdom,China,1464.375497,export,2012,10
Netherlands,China,906.22548,export,2012,10
France,China,1640.913273,export,2012,10
Germany,China,7319.793482999999,export,2012,10
Italy,China,1029.187421,export,2012,10
Russia,China,2924.358609,export,2012,10
China,China,0.0,export,2012,10
South Korea,China,12461.125903,export,2012,10
Japan,China,11987.427738,export,2012,10
India,China,876.3940039999999,export,2012,10
Singapore,China,4058.639219,export,2012,10
Indonesia,China,1932.859859,export,2012,10
United States,South Korea,3461.894053,export,2012,10
Canada,South Korea,371.621896,export,2012,10
Brazil,South Korea,514.950133,export,2012,10
United Kingdom,South Korea,563.87242,export,2012,10
Netherlands,South Korea,253.335643,export,2012,10
France,South Korea,419.781204,export,2012,10
Germany,South Korea,1548.659635,export,2012,10
Italy,South Korea,407.441503,export,2012,10
Russia,South Korea,1365.44583,export,2012,10
China,South Korea,7288.856862000001,export,2012,10
South Korea,South Korea,0.0,export,2012,10
Japan,South Korea,4990.545907,export,2012,10
India,South Korea,408.874574,export,2012,10
Singapore,South Korea,1390.128934,export,2012,10
Indonesia,South Korea,858.0443439999999,export,2012,10
United States,Japan,5675.169129,export,2012,10
Canada,Japan,835.482787,export,2012,10
Brazil,Japan,672.297,export,2012,10
United Kingdom,Japan,626.528251,export,2012,10
Netherlands,Japan,456.45814400000006,export,2012,10
France,Japan,1065.94768,export,2012,10
Germany,Japan,2041.550899,export,2012,10
Italy,Japan,739.738792,export,2012,10
Russia,Japan,1524.75379,export,2012,10
China,Japan,12753.378962,export,2012,10
South Korea,Japan,3291.48228,export,2012,10
Japan,Japan,0.0,export,2012,10
India,Japan,576.238838,export,2012,10
Singapore,Japan,1544.348468,export,2012,10
Indonesia,Japan,2268.466673,export,2012,10
United States,India,2084.704602,export,2012,10
Canada,India,156.621953,export,2012,10
Brazil,India,422.906846,export,2012,10
United Kingdom,India,582.608978,export,2012,10
Netherlands,India,297.35204,export,2012,10
France,India,333.26749700000005,export,2012,10
Germany,India,1115.349792,export,2012,10
Italy,India,414.537321,export,2012,10
Russia,India,622.663396,export,2012,10
China,India,3858.7458,export,2012,10
South Korea,India,877.714851,export,2012,10
Japan,India,819.0375190000001,export,2012,10
India,India,0.0,export,2012,10
Singapore,India,804.933025,export,2012,10
Indonesia,India,948.572005,export,2012,10
United States,Singapore,2432.432146,export,2012,10
Canada,Singapore,72.825213,export,2012,10
Brazil,Singapore,260.9406,export,2012,10
United Kingdom,Singapore,560.093613,export,2012,10
Netherlands,Singapore,396.247562,export,2012,10
France,Singapore,597.058796,export,2012,10
Germany,Singapore,737.498779,export,2012,10
Italy,Singapore,230.858655,export,2012,10
Russia,Singapore,195.712743,export,2012,10
China,Singapore,4134.445468,export,2012,10
South Korea,Singapore,2073.689556,export,2012,10
Japan,Singapore,1691.559981,export,2012,10
India,Singapore,1160.201852,export,2012,10
Singapore,Singapore,0.0,export,2012,10
Indonesia,Singapore,1405.637403,export,2012,10
United States,Indonesia,772.085104,export,2012,10
Canada,Indonesia,163.8478,export,2012,10
Brazil,Indonesia,269.817064,export,2012,10
United Kingdom,Indonesia,78.193753,export,2012,10
Netherlands,Indonesia,63.17064,export,2012,10
France,Indonesia,175.217594,export,2012,10
Germany,Indonesia,410.957003,export,2012,10
Italy,Indonesia,129.957185,export,2012,10
Russia,Indonesia,121.098655,export,2012,10
China,Indonesia,2949.96197,export,2012,10
South Korea,Indonesia,1279.8689539999998,export,2012,10
Japan,Indonesia,1600.785968,export,2012,10
India,Indonesia,408.098958,export,2012,10
Singapore,Indonesia,3552.831057,export,2012,10
Indonesia,Indonesia,0.0,export,2012,10
United States,United States,0.0,export,2012,11
Canada,United States,28846.472123000003,export,2012,11
Brazil,United States,2036.254087,export,2012,11
United Kingdom,United States,4677.619931,export,2012,11
Netherlands,United States,1934.780868,export,2012,11
France,United States,2886.193912,export,2012,11
Germany,United States,9631.632231,export,2012,11
Italy,United States,2765.728204,export,2012,11
Russia,United States,938.056492,export,2012,11
China,United States,30173.17715,export,2012,11
South Korea,United States,5147.35294,export,2012,11
Japan,United States,11660.328263,export,2012,11
